id_sku,categoria_n1,categoria_n2,marca,preco_lista
626,Eletrônicos,TVs,Vega,2885.87
627,Casa & Cozinha,Organização,Delta,560.64
628,Eletrônicos,Áudio,Vega,1897.85
629,Automotivo,Acessórios,Rino,141.22
630,Pet,Ração,HyperX,136.65
631,Brinquedos,Bonecos,Pixel,232.23
632,Casa & Cozinha,Eletroportáteis,Rino,383.14
633,Brinquedos,Blocos,HyperX,472.09
634,Casa & Cozinha,Eletroportáteis,Nexa,259.38
635,Automotivo,Acessórios,HyperX,935.45
636,Papelaria,Arte,Nova,161.07
637,Beleza,Skincare,Zenon,289.79
638,Brinquedos,Quebra-cabeça,Zenon,459.51
639,Pet,Ração,Nexa,78.56
640,Moda,Jeans,Atlas,339.51
641,Casa & Cozinha,Organização,Zenon,706.65
642,Esporte,Corrida,Zenon,1161.96
643,Pet,Brinquedos,Pixel,260.52
644,Brinquedos,Blocos,Acme,258.1
645,Beleza,Cabelos,Nexa,189.01
646,Beleza,Cabelos,Giga,308.99
647,Casa & Cozinha,Decoração,Zenon,114.8
648,Casa & Cozinha,Utensílios,Giga,230.42
649,Casa & Cozinha,Decoração,Pixel,745.61
650,Brinquedos,Bonecos,Giga,463.58
651,Casa & Cozinha,Eletroportáteis,Pixel,786.45
652,Automotivo,Manutenção,Delta,873.59
653,Beleza,Maquiagem,Rino,145.76
654,Papelaria,Cadernos,Rino,167.04
655,Beleza,Cabelos,Atlas,138.76
656,Beleza,Perfumes,Acme,340.46
657,Moda,Calçados,Atlas,316.93
658,Eletrônicos,Celulares,Pixel,2685.17
659,Pet,Ração,Giga,263.25
660,Pet,Ração,Nexa,197.1
661,Eletrônicos,Celulares,Atlas,396.1
662,Beleza,Skincare,Nova,152.77
663,Moda,Acessórios,Nexa,285.56
664,Automotivo,Som,HyperX,239.47
665,Casa & Cozinha,Decoração,Nexa,434.86
666,Beleza,Maquiagem,Omega,109.61
667,Pet,Higiene,Omega,106.4
668,Pet,Brinquedos,Atlas,70.42
669,Eletrônicos,Celulares,Nexa,2245.16
670,Moda,Jeans,Nova,112.35
671,Casa & Cozinha,Decoração,Atlas,335.06
672,Eletrônicos,Notebooks,Nexa,814.45
673,Moda,Jeans,Giga,345.96
674,Moda,Calçados,Pixel,164.81
675,Automotivo,Manutenção,Atlas,392.14
676,Papelaria,Cadernos,Pixel,73.17
677,Pet,Ração,Giga,62.74
678,Eletrônicos,TVs,Pixel,1876.35
679,Beleza,Cabelos,Pixel,280.35
680,Casa & Cozinha,Utensílios,HyperX,664.81
681,Esporte,Ciclismo,Acme,743.13
682,Brinquedos,Blocos,Giga,346.83
683,Pet,Ração,Omega,60.33
684,Pet,Higiene,HyperX,79.5
685,Brinquedos,Jogos,Zenon,453.66
686,Automotivo,Acessórios,Delta,911.61
687,Brinquedos,Blocos,Aurum,148.08
688,Pet,Ração,Nova,68.83
689,Esporte,Futebol,Atlas,812.93
690,Automotivo,Som,Pixel,1093.05
691,Beleza,Skincare,Giga,336.76
692,Moda,Calçados,Aurum,199.71
693,Esporte,Ciclismo,Rino,1265.3
694,Brinquedos,Quebra-cabeça,Nexa,217.02
695,Eletrônicos,Acessórios,Aurum,2727.98
696,Papelaria,Escrita,HyperX,115.55
697,Esporte,Academia,Delta,295.46
698,Papelaria,Escrita,Pixel,93.32
699,Esporte,Futebol,Vega,366.12
700,Casa & Cozinha,Utensílios,Giga,300.91
701,Casa & Cozinha,Eletroportáteis,Giga,707.08
702,Beleza,Cabelos,Pixel,256.76
703,Moda,Camisetas,Pixel,248.9
704,Beleza,Skincare,Giga,47.41
705,Moda,Calçados,Nova,467.52
706,Eletrônicos,Acessórios,HyperX,1411.27
707,Moda,Calçados,Zenon,595.65
708,Brinquedos,Quebra-cabeça,HyperX,487.31
709,Eletrônicos,TVs,Vega,2591.07
710,Beleza,Perfumes,Rino,287.94
711,Casa & Cozinha,Decoração,Pixel,190.94
712,Casa & Cozinha,Organização,Pixel,632.23
713,Brinquedos,Jogos,Nova,414.97
714,Beleza,Maquiagem,Pixel,242.07
715,Moda,Jeans,Rino,228.57
716,Beleza,Skincare,Zenon,76.0
717,Pet,Brinquedos,Omega,42.87
718,Papelaria,Cadernos,Atlas,105.97
719,Automotivo,Manutenção,Nova,667.59
720,Casa & Cozinha,Organização,Nexa,309.29
721,Papelaria,Cadernos,Nexa,73.1
722,Brinquedos,Quebra-cabeça,Nova,114.98
723,Moda,Acessórios,Zenon,473.45
724,Beleza,Skincare,Delta,393.73
725,Pet,Brinquedos,Vega,173.33
726,Brinquedos,Bonecos,Omega,374.14
727,Pet,Ração,Atlas,41.73
728,Eletrônicos,TVs,HyperX,566.43
729,Eletrônicos,TVs,Aurum,2890.26
730,Casa & Cozinha,Decoração,Aurum,50.05
731,Brinquedos,Blocos,HyperX,415.77
732,Papelaria,Arte,Delta,45.97
733,Automotivo,Acessórios,HyperX,785.52
734,Eletrônicos,Notebooks,Zenon,776.02
735,Pet,Brinquedos,Pixel,182.4
736,Papelaria,Cadernos,Delta,156.92
737,Eletrônicos,Áudio,Giga,2572.6
738,Moda,Acessórios,Zenon,105.62
739,Papelaria,Cadernos,Nova,17.23
740,Esporte,Academia,Aurum,1469.7
741,Beleza,Maquiagem,Nova,98.95
742,Esporte,Corrida,Giga,901.25
743,Automotivo,Acessórios,Zenon,1110.22
744,Esporte,Ciclismo,HyperX,952.84
745,Automotivo,Acessórios,Acme,1136.74
746,Automotivo,Som,Nova,356.69
747,Automotivo,Som,Acme,1024.11
748,Beleza,Skincare,Delta,205.22
749,Pet,Higiene,Aurum,26.61
750,Moda,Calçados,Zenon,494.51
751,Moda,Acessórios,Zenon,285.2
752,Pet,Ração,Pixel,208.06
753,Papelaria,Organização,Pixel,109.18
754,Beleza,Perfumes,Giga,313.67
755,Casa & Cozinha,Organização,Zenon,352.04
756,Beleza,Skincare,Nova,222.58
757,Papelaria,Arte,Rino,151.93
758,Eletrônicos,Acessórios,Nexa,2677.94
759,Esporte,Ciclismo,Atlas,153.22
760,Beleza,Cabelos,Vega,270.51
761,Esporte,Ciclismo,Pixel,618.14
762,Eletrônicos,Celulares,Rino,1130.43
763,Moda,Camisetas,Omega,288.29
764,Casa & Cozinha,Decoração,Vega,249.94
765,Moda,Jeans,Atlas,158.53
766,Beleza,Maquiagem,Vega,218.41
767,Casa & Cozinha,Eletroportáteis,Omega,59.82
768,Casa & Cozinha,Utensílios,Rino,726.23
769,Casa & Cozinha,Organização,Acme,700.51
770,Esporte,Futebol,Nova,648.07
771,Pet,Ração,Giga,248.23
772,Casa & Cozinha,Utensílios,Pixel,101.8
773,Eletrônicos,Áudio,Giga,371.82
774,Eletrônicos,TVs,HyperX,2360.0
775,Papelaria,Arte,Zenon,158.98
776,Papelaria,Arte,HyperX,100.51
777,Moda,Calçados,Giga,102.1
778,Casa & Cozinha,Organização,HyperX,634.25
779,Beleza,Cabelos,Nexa,379.41
780,Automotivo,Manutenção,Nexa,1064.19
781,Moda,Camisetas,Zenon,177.28
782,Pet,Higiene,Rino,76.21
783,Brinquedos,Blocos,Aurum,185.42
784,Pet,Higiene,Vega,33.66
785,Moda,Acessórios,Aurum,75.6
786,Automotivo,Som,Acme,1177.64
787,Pet,Ração,Giga,234.32
788,Papelaria,Arte,Zenon,147.24
789,Esporte,Corrida,Delta,579.84
790,Pet,Brinquedos,Acme,71.06
791,Casa & Cozinha,Organização,Aurum,35.84
792,Eletrônicos,TVs,Nova,1290.78
793,Brinquedos,Bonecos,Pixel,312.88
794,Casa & Cozinha,Organização,HyperX,243.15
795,Brinquedos,Blocos,Giga,285.28
796,Casa & Cozinha,Organização,Nexa,774.92
797,Casa & Cozinha,Eletroportáteis,Acme,557.02
798,Automotivo,Acessórios,Omega,509.63
799,Moda,Acessórios,Acme,156.3
800,Papelaria,Organização,Omega,76.82
801,Eletrônicos,Acessórios,Rino,2847.45
802,Pet,Higiene,Nova,172.02
803,Moda,Acessórios,Acme,290.43
804,Eletrônicos,TVs,Atlas,576.87
805,Beleza,Skincare,Acme,122.95
806,Esporte,Ciclismo,Rino,1224.83
807,Beleza,Maquiagem,Pixel,284.37
808,Eletrônicos,Acessórios,HyperX,2493.48
809,Pet,Brinquedos,Pixel,177.7
810,Esporte,Futebol,HyperX,1072.66
811,Brinquedos,Blocos,HyperX,455.07
812,Beleza,Perfumes,Vega,44.08
813,Brinquedos,Bonecos,Acme,234.22
814,Pet,Ração,Giga,298.31
815,Beleza,Cabelos,Zenon,303.82
816,Esporte,Futebol,Acme,1262.39
817,Papelaria,Organização,Delta,84.61
818,Esporte,Academia,Delta,652.19
819,Eletrônicos,Áudio,HyperX,673.38
820,Automotivo,Acessórios,Pixel,229.64
821,Casa & Cozinha,Decoração,Delta,707.42
822,Esporte,Ciclismo,Acme,343.42
823,Brinquedos,Jogos,Delta,192.68
824,Esporte,Corrida,Pixel,1002.65
825,Papelaria,Cadernos,Vega,170.8
826,Beleza,Perfumes,Omega,57.76
827,Moda,Acessórios,Vega,579.76
828,Pet,Brinquedos,Acme,116.73
829,Esporte,Corrida,Acme,904.48
830,Beleza,Cabelos,Rino,211.46
831,Brinquedos,Bonecos,Giga,366.28
832,Pet,Brinquedos,Omega,240.36
833,Automotivo,Manutenção,Pixel,567.13
834,Papelaria,Cadernos,Atlas,25.55
835,Beleza,Maquiagem,Vega,260.05
836,Papelaria,Arte,Atlas,24.2
837,Automotivo,Acessórios,Vega,555.71
838,Beleza,Skincare,Giga,105.91
839,Moda,Camisetas,Acme,462.88
840,Automotivo,Som,Aurum,671.98
841,Brinquedos,Bonecos,Pixel,409.84
842,Automotivo,Som,Aurum,967.19
843,Esporte,Ciclismo,HyperX,1424.76
844,Esporte,Corrida,Giga,1318.3
845,Pet,Brinquedos,Aurum,87.58
846,Moda,Jeans,Omega,506.68
847,Brinquedos,Quebra-cabeça,Atlas,285.86
848,Papelaria,Cadernos,Zenon,94.88
849,Papelaria,Organização,Rino,77.58
850,Esporte,Academia,Vega,401.52
851,Eletrônicos,Acessórios,Giga,2560.14
852,Casa & Cozinha,Decoração,Atlas,558.02
853,Brinquedos,Bonecos,Nexa,440.38
854,Pet,Higiene,Zenon,255.53
855,Pet,Ração,Giga,56.04
856,Moda,Calçados,Giga,460.12
857,Pet,Ração,Omega,247.52
858,Pet,Ração,Giga,240.35
859,Eletrônicos,Áudio,Atlas,2436.91
860,Pet,Brinquedos,Nova,281.65
861,Papelaria,Organização,Pixel,86.47
862,Moda,Jeans,Nova,196.84
863,Pet,Higiene,Pixel,152.09
864,Beleza,Maquiagem,Vega,280.57
865,Beleza,Skincare,Acme,63.27
866,Beleza,Cabelos,Nova,316.08
867,Papelaria,Arte,Acme,46.59
868,Beleza,Cabelos,Rino,133.16
869,Esporte,Academia,Acme,677.15
870,Brinquedos,Bonecos,Atlas,86.17
871,Esporte,Ciclismo,Omega,567.88
872,Brinquedos,Blocos,Nova,220.85
873,Automotivo,Acessórios,Pixel,521.87
874,Casa & Cozinha,Organização,Aurum,261.97
875,Eletrônicos,Celulares,Rino,2300.11
876,Papelaria,Escrita,Nexa,171.68
877,Esporte,Futebol,Vega,1217.17
878,Casa & Cozinha,Organização,Zenon,743.99
879,Casa & Cozinha,Organização,Rino,404.3
880,Esporte,Ciclismo,Acme,837.08
881,Moda,Acessórios,Nexa,483.94
882,Casa & Cozinha,Utensílios,Rino,353.1
883,Automotivo,Som,HyperX,528.0
884,Automotivo,Som,HyperX,844.18
885,Eletrônicos,Acessórios,Nova,1405.64
886,Beleza,Maquiagem,Nexa,177.92
887,Eletrônicos,Acessórios,Aurum,2780.08
888,Papelaria,Escrita,Acme,24.04
889,Moda,Camisetas,Nova,440.57
890,Automotivo,Som,Aurum,1044.19
891,Papelaria,Arte,Vega,125.6
892,Moda,Jeans,Giga,538.14
893,Moda,Calçados,Pixel,579.24
894,Eletrônicos,Acessórios,Nova,1833.08
895,Automotivo,Som,Pixel,1005.73
896,Automotivo,Manutenção,Giga,511.33
897,Pet,Brinquedos,Atlas,41.51
898,Beleza,Cabelos,Rino,156.28
899,Eletrônicos,Acessórios,Pixel,2813.67
900,Casa & Cozinha,Organização,Omega,455.73
901,Pet,Higiene,Vega,277.32
902,Pet,Higiene,Atlas,265.08
903,Pet,Brinquedos,Zenon,180.73
904,Esporte,Academia,Omega,1442.9
905,Automotivo,Acessórios,HyperX,296.05
906,Automotivo,Acessórios,Rino,92.48
907,Esporte,Futebol,Pixel,1087.24
908,Beleza,Cabelos,Atlas,58.08
909,Moda,Calçados,HyperX,471.66
910,Esporte,Futebol,Zenon,718.82
911,Pet,Ração,Nova,34.22
912,Esporte,Futebol,Nexa,1441.99
913,Pet,Higiene,Acme,15.2
914,Papelaria,Escrita,Vega,88.19
915,Papelaria,Organização,Giga,68.96
916,Pet,Brinquedos,Nexa,137.53
917,Esporte,Academia,Nexa,414.64
918,Beleza,Maquiagem,Vega,116.34
919,Casa & Cozinha,Utensílios,Delta,53.98
920,Casa & Cozinha,Organização,Omega,721.16
921,Esporte,Academia,Nova,1304.34
922,Brinquedos,Bonecos,Pixel,447.22
923,Pet,Ração,Nexa,138.46
924,Brinquedos,Quebra-cabeça,Atlas,499.77
925,Brinquedos,Jogos,Nexa,92.02
926,Papelaria,Escrita,Delta,151.52
927,Pet,Brinquedos,Atlas,79.7
928,Casa & Cozinha,Utensílios,Rino,32.93
929,Esporte,Academia,Pixel,360.19
930,Casa & Cozinha,Eletroportáteis,Nova,415.88
931,Moda,Calçados,Vega,407.61
932,Brinquedos,Quebra-cabeça,Rino,489.64
933,Pet,Brinquedos,Rino,167.67
934,Automotivo,Manutenção,Nexa,474.43
935,Pet,Ração,Nova,105.66
936,Eletrônicos,TVs,Omega,541.21
937,Esporte,Corrida,Omega,854.68
938,Eletrônicos,Celulares,Rino,2392.63
939,Pet,Brinquedos,Zenon,168.66
940,Brinquedos,Blocos,Rino,269.68
941,Papelaria,Escrita,Nexa,67.19
942,Esporte,Futebol,Acme,517.44
943,Brinquedos,Blocos,Giga,71.38
944,Beleza,Perfumes,Vega,290.21
945,Eletrônicos,Áudio,HyperX,2394.34
946,Brinquedos,Jogos,Zenon,58.24
947,Brinquedos,Quebra-cabeça,Pixel,173.41
948,Brinquedos,Blocos,Nexa,403.14
949,Pet,Higiene,Vega,165.88
950,Eletrônicos,Celulares,Aurum,2172.03
951,Eletrônicos,TVs,Acme,2455.11
952,Papelaria,Organização,Zenon,191.0
953,Eletrônicos,Celulares,Acme,400.11
954,Beleza,Skincare,HyperX,156.38
955,Beleza,Perfumes,Pixel,68.73
956,Moda,Calçados,Nexa,245.06
957,Esporte,Corrida,Nova,622.36
958,Brinquedos,Jogos,Giga,296.62
959,Esporte,Ciclismo,Pixel,340.31
960,Moda,Calçados,Acme,427.83
961,Moda,Camisetas,Nova,164.72
962,Casa & Cozinha,Decoração,Pixel,398.98
963,Esporte,Corrida,Atlas,1368.19
964,Eletrônicos,Notebooks,Rino,2318.92
965,Automotivo,Manutenção,Nexa,462.41
966,Automotivo,Acessórios,Pixel,1006.97
967,Beleza,Maquiagem,HyperX,385.44
968,Pet,Higiene,Nexa,288.61
969,Eletrônicos,Acessórios,Nexa,857.71
970,Beleza,Cabelos,Delta,340.71
971,Esporte,Ciclismo,Nexa,1089.83
972,Eletrônicos,TVs,Aurum,2439.66
973,Papelaria,Escrita,Giga,172.44
974,Esporte,Academia,Rino,81.92
975,Eletrônicos,Notebooks,Omega,1915.58
976,Pet,Brinquedos,Acme,76.37
977,Pet,Brinquedos,Rino,149.56
978,Beleza,Maquiagem,Pixel,255.82
979,Pet,Brinquedos,Acme,75.88
980,Moda,Jeans,Nexa,137.76
981,Brinquedos,Quebra-cabeça,Aurum,72.5
982,Brinquedos,Quebra-cabeça,Aurum,196.21
983,Eletrônicos,Celulares,Nexa,1196.65
984,Esporte,Futebol,Rino,778.18
985,Papelaria,Arte,Giga,140.11
986,Moda,Calçados,Delta,160.9
987,Brinquedos,Blocos,Giga,231.02
988,Beleza,Perfumes,Nexa,259.01
989,Automotivo,Acessórios,Atlas,1089.24
990,Beleza,Perfumes,Nexa,249.34
991,Beleza,Maquiagem,Aurum,314.21
992,Eletrônicos,TVs,Omega,961.6
993,Brinquedos,Bonecos,Pixel,430.38
994,Esporte,Academia,Omega,1485.18
995,Esporte,Academia,Delta,771.91
996,Beleza,Perfumes,Atlas,229.35
997,Casa & Cozinha,Organização,Acme,392.91
998,Pet,Ração,Pixel,289.8
999,Eletrônicos,Acessórios,Acme,2556.04
1000,Automotivo,Som,Delta,1008.18
1001,Automotivo,Manutenção,Vega,148.66
1002,Automotivo,Acessórios,Zenon,688.52
1003,Papelaria,Arte,Acme,90.07
1004,Eletrônicos,Áudio,HyperX,1372.47
1005,Moda,Camisetas,Atlas,554.79
1006,Casa & Cozinha,Eletroportáteis,Vega,468.34
1007,Papelaria,Arte,Nova,50.34
1008,Moda,Calçados,Atlas,494.08
1009,Beleza,Perfumes,Giga,139.82
1010,Eletrônicos,Notebooks,Giga,2622.81
1011,Moda,Acessórios,Zenon,393.48
1012,Esporte,Corrida,Nexa,193.27
1013,Casa & Cozinha,Decoração,Zenon,744.81
1014,Pet,Ração,Pixel,295.29
1015,Brinquedos,Quebra-cabeça,Pixel,355.56
1016,Casa & Cozinha,Organização,Omega,238.06
1017,Eletrônicos,Celulares,Vega,2395.21
1018,Esporte,Futebol,HyperX,635.48
1019,Eletrônicos,TVs,Pixel,2007.62
1020,Brinquedos,Bonecos,Giga,226.61
1021,Eletrônicos,Áudio,Nova,420.66
1022,Brinquedos,Bonecos,HyperX,96.22
1023,Pet,Brinquedos,Aurum,175.52
1024,Brinquedos,Blocos,Nova,226.83
1025,Casa & Cozinha,Utensílios,Omega,680.01
1026,Brinquedos,Blocos,Nexa,433.43
1027,Papelaria,Escrita,Rino,56.28
1028,Automotivo,Acessórios,Giga,698.85
1029,Brinquedos,Jogos,Nova,142.62
1030,Automotivo,Acessórios,Rino,850.73
1031,Esporte,Corrida,Zenon,803.21
1032,Papelaria,Cadernos,Nexa,187.32
1033,Papelaria,Cadernos,Pixel,57.36
1034,Eletrônicos,Acessórios,Pixel,1574.49
1035,Pet,Brinquedos,Nova,276.3
1036,Moda,Jeans,Giga,284.77
1037,Eletrônicos,Acessórios,Aurum,2559.18
1038,Esporte,Ciclismo,HyperX,370.51
1039,Eletrônicos,Celulares,Giga,1641.5
1040,Papelaria,Arte,Rino,196.96
1041,Moda,Acessórios,Atlas,517.55
1042,Brinquedos,Blocos,Atlas,81.35
1043,Beleza,Cabelos,Omega,156.18
1044,Casa & Cozinha,Utensílios,Zenon,310.72
1045,Beleza,Perfumes,Vega,390.95
1046,Beleza,Maquiagem,Atlas,250.98
1047,Automotivo,Acessórios,Nova,987.7
1048,Eletrônicos,Notebooks,Nexa,2667.43
1049,Esporte,Academia,Giga,1010.47
1050,Papelaria,Cadernos,Omega,124.76
1051,Automotivo,Manutenção,Aurum,735.77
1052,Eletrônicos,Notebooks,Vega,244.97
1053,Brinquedos,Jogos,Vega,124.38
1054,Moda,Calçados,Nova,264.54
1055,Beleza,Maquiagem,Nova,165.83
1056,Automotivo,Som,Delta,593.73
1057,Pet,Ração,Atlas,195.65
1058,Pet,Higiene,Nexa,231.37
1059,Automotivo,Manutenção,Zenon,266.6
1060,Moda,Acessórios,Nexa,585.08
1061,Moda,Acessórios,Delta,110.51
1062,Brinquedos,Jogos,Atlas,303.06
1063,Eletrônicos,Celulares,Giga,814.28
1064,Beleza,Skincare,Omega,116.28
1065,Pet,Brinquedos,Vega,64.49
1066,Papelaria,Cadernos,Atlas,25.64
1067,Papelaria,Organização,Nova,76.62
1068,Esporte,Corrida,Giga,582.12
1069,Moda,Camisetas,Acme,136.06
1070,Brinquedos,Quebra-cabeça,Delta,238.71
1071,Papelaria,Organização,Nexa,139.93
1072,Casa & Cozinha,Utensílios,Delta,293.44
1073,Pet,Higiene,Omega,67.85
1074,Casa & Cozinha,Eletroportáteis,Rino,450.88
1075,Esporte,Corrida,Vega,459.02
1076,Eletrônicos,Notebooks,Nexa,978.14
1077,Moda,Calçados,Nova,300.27
1078,Papelaria,Escrita,HyperX,19.02
1079,Eletrônicos,TVs,Delta,1272.58
1080,Casa & Cozinha,Eletroportáteis,Nexa,102.57
1081,Casa & Cozinha,Organização,Nova,524.28
1082,Casa & Cozinha,Utensílios,Nexa,560.66
1083,Casa & Cozinha,Utensílios,Zenon,77.84
1084,Automotivo,Manutenção,Atlas,147.42
1085,Eletrônicos,TVs,Acme,2119.57
1086,Esporte,Academia,Giga,821.7
1087,Moda,Acessórios,Rino,108.17
1088,Papelaria,Escrita,Vega,99.55
1089,Beleza,Maquiagem,Giga,223.54
1090,Brinquedos,Blocos,Zenon,490.22
1091,Brinquedos,Quebra-cabeça,Atlas,451.98
1092,Moda,Acessórios,Rino,545.97
1093,Brinquedos,Bonecos,Delta,262.49
1094,Beleza,Maquiagem,Aurum,373.85
1095,Eletrônicos,Áudio,HyperX,699.41
1096,Beleza,Maquiagem,Atlas,256.79
1097,Esporte,Futebol,Vega,1231.27
1098,Brinquedos,Bonecos,Omega,351.0
1099,Papelaria,Arte,Pixel,112.99
1100,Esporte,Ciclismo,Giga,73.35
1101,Pet,Higiene,Atlas,239.35
1102,Brinquedos,Blocos,Omega,307.3
1103,Moda,Acessórios,Omega,146.35
1104,Beleza,Cabelos,Nexa,385.87
1105,Eletrônicos,TVs,Aurum,1497.95
1106,Moda,Acessórios,Nova,162.86
1107,Brinquedos,Blocos,Vega,495.58
1108,Papelaria,Organização,Nexa,156.8
1109,Moda,Calçados,Aurum,456.49
1110,Casa & Cozinha,Utensílios,Vega,588.91
1111,Brinquedos,Jogos,Delta,330.14
1112,Beleza,Maquiagem,Aurum,118.5
1113,Automotivo,Som,Pixel,786.17
1114,Esporte,Corrida,Giga,805.41
1115,Automotivo,Som,Atlas,498.0
1116,Brinquedos,Bonecos,Atlas,148.26
1117,Automotivo,Som,HyperX,690.87
1118,Pet,Ração,Aurum,176.09
1119,Eletrônicos,Áudio,HyperX,1925.51
1120,Automotivo,Acessórios,Zenon,967.36
1121,Beleza,Cabelos,Nova,332.54
1122,Esporte,Futebol,Aurum,725.34
1123,Eletrônicos,Celulares,Rino,2049.81
1124,Casa & Cozinha,Eletroportáteis,Zenon,244.86
1125,Eletrônicos,Notebooks,Nexa,2925.99
1126,Brinquedos,Quebra-cabeça,Omega,499.74
1127,Moda,Calçados,Nexa,367.26
1128,Esporte,Corrida,Acme,1102.55
1129,Moda,Acessórios,Nexa,123.12
1130,Eletrônicos,TVs,Zenon,2595.64
1131,Moda,Acessórios,Delta,517.3
1132,Pet,Ração,Acme,25.89
1133,Automotivo,Manutenção,HyperX,355.15
1134,Eletrônicos,Acessórios,Zenon,2480.84
1135,Beleza,Skincare,Omega,379.73
1136,Brinquedos,Bonecos,Omega,451.86
1137,Automotivo,Acessórios,Giga,786.2
1138,Pet,Brinquedos,Nexa,203.0
1139,Automotivo,Acessórios,Aurum,831.47
1140,Moda,Camisetas,Vega,256.25
1141,Casa & Cozinha,Eletroportáteis,Nexa,277.13
1142,Beleza,Skincare,Zenon,370.49
1143,Beleza,Cabelos,Omega,175.38
1144,Automotivo,Acessórios,Atlas,1106.04
1145,Casa & Cozinha,Decoração,Zenon,334.76
1146,Moda,Acessórios,Vega,111.71
1147,Pet,Brinquedos,Atlas,60.36
1148,Moda,Camisetas,Acme,72.89
1149,Beleza,Maquiagem,Zenon,376.33
1150,Brinquedos,Quebra-cabeça,Vega,237.19
1151,Moda,Calçados,Aurum,482.71
1152,Papelaria,Arte,HyperX,83.57
1153,Eletrônicos,Celulares,Aurum,2245.45
1154,Brinquedos,Quebra-cabeça,Nexa,432.05
1155,Beleza,Cabelos,Atlas,312.76
1156,Brinquedos,Bonecos,Aurum,427.48
1157,Brinquedos,Blocos,Nova,277.97
1158,Casa & Cozinha,Decoração,Giga,133.32
1159,Casa & Cozinha,Utensílios,Acme,70.78
1160,Moda,Camisetas,Nexa,500.36
1161,Esporte,Corrida,Atlas,946.46
1162,Esporte,Corrida,Delta,1151.31
1163,Automotivo,Manutenção,Pixel,866.82
1164,Esporte,Corrida,Zenon,816.84
1165,Esporte,Ciclismo,Nexa,553.43
1166,Moda,Jeans,Aurum,569.57
1167,Automotivo,Manutenção,Acme,413.5
1168,Pet,Ração,Giga,233.34
1169,Casa & Cozinha,Utensílios,Omega,421.8
1170,Esporte,Corrida,Acme,886.95
1171,Papelaria,Escrita,Nexa,141.53
1172,Esporte,Futebol,Zenon,930.3
1173,Eletrônicos,Acessórios,HyperX,1430.11
1174,Eletrônicos,Celulares,Nova,2568.57
1175,Moda,Calçados,Acme,410.38
1176,Casa & Cozinha,Decoração,HyperX,544.79
1177,Casa & Cozinha,Decoração,Aurum,143.72
1178,Eletrônicos,Notebooks,Acme,1466.61
1179,Brinquedos,Bonecos,Rino,158.08
1180,Brinquedos,Quebra-cabeça,Aurum,387.42
1181,Papelaria,Arte,Aurum,106.94
1182,Moda,Camisetas,Omega,87.69
1183,Beleza,Cabelos,Atlas,128.51
1184,Brinquedos,Jogos,Rino,38.43
1185,Casa & Cozinha,Eletroportáteis,Omega,258.8
1186,Eletrônicos,Acessórios,Nova,2354.93
1187,Papelaria,Cadernos,Rino,89.81
1188,Papelaria,Organização,Rino,136.27
1189,Papelaria,Organização,Giga,122.59
1190,Automotivo,Acessórios,Giga,90.96
1191,Automotivo,Som,Atlas,1026.39
1192,Eletrônicos,TVs,Nova,1588.49
1193,Moda,Calçados,Nexa,517.43
1194,Papelaria,Escrita,Giga,170.45
1195,Casa & Cozinha,Decoração,Nexa,156.47
1196,Pet,Higiene,Acme,112.33
1197,Esporte,Ciclismo,Zenon,1410.19
1198,Papelaria,Escrita,Aurum,148.21
1199,Casa & Cozinha,Decoração,Rino,219.52
1200,Eletrônicos,Áudio,Zenon,1417.08
1201,Moda,Acessórios,Delta,74.39
1202,Brinquedos,Quebra-cabeça,Pixel,389.53
1203,Beleza,Perfumes,Delta,214.28
1204,Esporte,Ciclismo,Delta,238.73
1205,Moda,Camisetas,Atlas,584.95
1206,Brinquedos,Jogos,HyperX,29.29
1207,Casa & Cozinha,Decoração,Giga,579.3
1208,Casa & Cozinha,Eletroportáteis,Omega,646.05
1209,Pet,Brinquedos,Atlas,138.1
1210,Casa & Cozinha,Utensílios,Atlas,395.32
1211,Eletrônicos,TVs,Zenon,2782.44
1212,Brinquedos,Jogos,Zenon,341.69
1213,Automotivo,Manutenção,HyperX,367.31
1214,Papelaria,Cadernos,Omega,36.74
1215,Papelaria,Cadernos,Pixel,14.31
1216,Brinquedos,Blocos,HyperX,223.69
1217,Papelaria,Arte,Acme,109.27
1218,Eletrônicos,TVs,Nexa,1596.33
1219,Moda,Camisetas,Atlas,247.35
1220,Brinquedos,Quebra-cabeça,Nexa,437.55
1221,Papelaria,Organização,Nexa,154.83
1222,Automotivo,Som,Vega,652.38
1223,Automotivo,Acessórios,Acme,1006.16
1224,Esporte,Academia,Rino,1005.95
1225,Beleza,Skincare,Omega,226.23
1226,Automotivo,Acessórios,HyperX,428.14
1227,Beleza,Perfumes,Giga,390.91
